work_key,doi,openalex_id,title,year,work_type,corpus_class,corpus_source,inclusion_pathway,in_ground_truth_registry,in_seed_dataset_registry,discovery_channel,discovery_source,confidence_tier,campaign_labels_auto,campaign_labels_final,manual_campaign_review,source_link,pdf_url,cited_by_count,openalex_type,manual_thesis_flag
doi:10.5194/egusphere-2023-1546,10.5194/egusphere-2023-1546,https://openalex.org/W4387671944,Rotary-wing drone-induced flow – comparison of simulations with lidar measurements,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.5194/egusphere-2023-1546,https://egusphere.copernicus.org/preprints/egusphere-2023-1546/egusphere-2023-1546.pdf,3,preprint,
doi:10.1175/mwr-d-22-0188.1,10.1175/mwr-d-22-0188.1,https://openalex.org/W4315784676,Simultaneous Assimilation of Planetary Boundary Layer Observations from Radar and All-Sky Satellite Observations to Improve Forecasts of Convection Initiation,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://doi.org/10.1175/mwr-d-22-0188.1,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/151/3/MWR-D-22-0188.1.pdf,11,article,
doi:10.13164/re.2023.0391,10.13164/re.2023.0391,https://openalex.org/W4385469530,Software-Defined 1550-nm Full-Fiber Doppler Lidar for Contactless Vibration Measurement of High Voltage Power Equipment,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.13164/re.2023.0391,https://www.radioeng.cz/fulltexts/2023/23_03_0391_0399.pdf,3,article,
doi:10.1103/physrevfluids.8.l022701,10.1103/physrevfluids.8.l022701,https://openalex.org/W4322494189,Sub-meter wind detection with pulsed coherent Doppler lidar,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://doi.org/10.1103/physrevfluids.8.l022701,,14,article,
doi:10.5194/amt-2023-143-supplement,10.5194/amt-2023-143-supplement,https://openalex.org/W4386479621,"Supplementary material to ""Observing Low Altitude Features in Ozone Concentrations in a Shoreline Environment via Unmanned Aerial Systems""",2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:CHEESEHEAD+Doppler lidar,high,CHEESEHEAD,Multi/None,yes,https://doi.org/10.5194/amt-2023-143-supplement,https://amt.copernicus.org/preprints/amt-2023-143/amt-2023-143-supplement.pdf,0,preprint,
doi:10.1175/bams-d-22-0147.1,10.1175/bams-d-22-0147.1,https://openalex.org/W4385708157,Supporting Advancement in Weather and Water Prediction in the Upper Colorado River Basin: The SPLASH Campaign,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,SPLASH,SPLASH,no,https://journals.ametsoc.org/downloadpdf/journals/bams/104/10/BAMS-D-22-0147.1.pdf,,18,article,
doi:10.5194/amt-16-6007-2023,10.5194/amt-16-6007-2023,https://openalex.org/W4389791057,Suppression of precipitation bias in wind velocities from continuous-wave Doppler lidars,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/16/6007/2023/amt-16-6007-2023.pdf,,3,article,
doi:10.3390/atmos14091412,10.3390/atmos14091412,https://openalex.org/W4386498551,Surface Mesonet and Upper Air Analysis of the 21 August 2017 Total Solar Eclipse,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2073-4433/14/9/1412/pdf?version=1694081241,,4,article,
doi:10.1038/s41597-023-02582-5,10.1038/s41597-023-02582-5,https://openalex.org/W4387774266,Tethered Balloon-Borne Turbulence Measurements in Winter and Spring during the MOSAiC Expedition,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,medium,LAPSE-RATE,Multi/None,yes,https://www.nature.com/articles/s41597-023-02582-5.pdf,,2,article,
doi:10.1175/waf-d-23-0042.1,10.1175/waf-d-23-0042.1,https://openalex.org/W4377090791,The 2021 Hazardous Weather Testbed Experimental Warning Program Radar Convective Applications Experiment: A Forecaster Evaluation of the Tornado Probability Algorithm and the New Mesocyclone Detection Algorithm,2023,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,yes,https://doi.org/10.1175/waf-d-23-0042.1,https://journals.ametsoc.org/downloadpdf/view/journals/wefo/38/7/WAF-D-23-0042.1.pdf,3,article,
doi:10.1007/s10546-023-00840-y,10.1007/s10546-023-00840-y,https://openalex.org/W4389463343,The Arctic Fjord Breeze: Characteristics of a Combined Sea Breeze and Valley Wind in a Svalbard Fjord Valley,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://link.springer.com/content/pdf/10.1007/s10546-023-00840-y.pdf,,5,article,
doi:10.3390/rs15225336,10.3390/rs15225336,https://openalex.org/W4388637291,The Design and Performance Evaluation of a 1550 nm All-Fiber Dual-Polarization Coherent Doppler Lidar for Atmospheric Aerosol Measurements,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.mdpi.com/2072-4292/15/22/5336/pdf?version=1699852373,,10,article,
doi:10.1029/2023gl102825,10.1029/2023gl102825,https://openalex.org/W4361210481,The Impact of Offshore‐Propagating Squall Lines on Coastal‐Mountain Flows,2023,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023GL102825,,5,article,
doi:10.3390/rs15225373,10.3390/rs15225373,https://openalex.org/W4388732281,"The Relationship between Land Surface Temperature and Air Temperature in the Douro Demarcated Region, Portugal",2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,medium,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2072-4292/15/22/5373/pdf?version=1700116132,,11,article,
doi:10.1029/2022jd036921,10.1029/2022jd036921,https://openalex.org/W4314937941,The Roles of Surface Convergence Line and Upper‐Level Forcing on Convection Initiation Ahead of a Gust Front: A Case Study,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2022JD036921,,10,article,
doi:10.1175/bams-d-22-0049.1,10.1175/bams-d-22-0049.1,https://openalex.org/W4385305046,The Surface Atmosphere Integrated Field Laboratory (SAIL) Campaign,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,no,https://journals.ametsoc.org/downloadpdf/journals/bams/104/12/BAMS-D-22-0049.1.pdf,,34,article,
doi:10.3929/ethz-b-000683028,10.3929/ethz-b-000683028,https://openalex.org/W4388585609,The impact of decreasing horizontal grid spacing on the simulation of the mountain boundary layer in the hectometric range,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,Multi/None,yes,https://arxiv.org/pdf/2311.05528,,0,preprint,
doi:10.5194/gi-12-25-2023,10.5194/gi-12-25-2023,https://openalex.org/W4317915320,The land–atmosphere feedback observatory: a new observational approach for characterizing land–atmosphere feedback,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://gi.copernicus.org/articles/12/25/2023/gi-12-25-2023.pdf,,11,article,
doi:10.3390/atmos14020268,10.3390/atmos14020268,https://openalex.org/W4318478244,Time-Series Prediction of Intense Wind Shear Using Machine Learning Algorithms: A Case Study of Hong Kong International Airport,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://www.mdpi.com/2073-4433/14/2/268/pdf?version=1676454023,,22,article,
doi:10.1007/s00376-023-2298-0,10.1007/s00376-023-2298-0,https://openalex.org/W4386861894,Use of Targeted Orographic Smoothing in Very High Resolution Simulations of a Downslope Windstorm and Rotor in a Sub-tropical Highland Location,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://link.springer.com/content/pdf/10.1007/s00376-023-2298-0.pdf,,7,article,
doi:10.5194/amt-16-3715-2023,10.5194/amt-16-3715-2023,https://openalex.org/W4385896622,Using optimal estimation to retrieve winds from velocity-azimuth display (VAD) scans by a Doppler lidar,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/16/3715/2023/amt-16-3715-2023.pdf,,5,article,
doi:10.5194/acp-23-8453-2023,10.5194/acp-23-8453-2023,https://openalex.org/W4385372336,Validation activities of Aeolus wind products on the southeastern Iberian Peninsula,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,yes,https://acp.copernicus.org/articles/23/8453/2023/acp-23-8453-2023.pdf,,16,article,
doi:10.5194/amt-16-997-2023,10.5194/amt-16-997-2023,https://openalex.org/W4322752913,Validation of Aeolus wind profiles using ground-based lidar and radiosonde observations at Réunion island and the Observatoire de Haute-Provence,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,medium,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/16/997/2023/amt-16-997-2023.pdf,,31,article,
doi:10.1175/waf-d-23-0147.1,10.1175/waf-d-23-0147.1,https://openalex.org/W4388843861,Warn-on-Forecast System: From Vision to Reality,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:TORUS+Doppler lidar,high,TORUS,TORUS,no,https://journals.ametsoc.org/downloadpdf/view/journals/wefo/39/1/WAF-D-23-0147.1.pdf,,38,article,
doi:10.3847/25c2cfeb.e35c5812,10.3847/25c2cfeb.e35c5812,https://openalex.org/W4386360908,Wave-induced Mixing and Transport in the Middle Atmosphere-Lower Thermosphere (MLT),2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://baas.aas.org/pub/2023n3i122/download/pdf,,0,article,
doi:10.21105/joss.04852,10.21105/joss.04852,https://openalex.org/W4321081653,lidarwind: A Python package for retrieving windprofiles from Doppler lidar observations,2023,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:SCALES+Doppler lidar,high,Multi/None,Multi/None,no,https://joss.theoj.org/papers/10.21105/joss.04852.pdf,,2,article,
doi:10.1175/waf-d-22-0123.1,10.1175/waf-d-22-0123.1,https://openalex.org/W4315643022,nan,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,no,https://doi.org/10.1175/waf-d-22-0123.1,,26,article,
doi:10.1175/waf-d-22-0176.1,10.1175/waf-d-22-0176.1,https://openalex.org/W4389298760,nan,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,no,https://doi.org/10.1175/waf-d-22-0176.1,,4,article,
doi:10.1175/waf-d-23-0106.1,10.1175/waf-d-23-0106.1,https://openalex.org/W4389136919,nan,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,no,https://doi.org/10.1175/waf-d-23-0106.1,,5,article,
doi:10.1175/mwr-d-22-0313.1,10.1175/mwr-d-22-0313.1,https://openalex.org/W4386422619,nan,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,VORTEX-SE,VORTEX-SE,no,http://dx.doi.org/10.1175/mwr-d-22-0313.1,,2,article,
doi:10.1175/mwr-d-22-0288.1,10.1175/mwr-d-22-0288.1,https://openalex.org/W4385070487,nan,2023,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,no,https://doi.org/10.1175/mwr-d-22-0288.1,,5,article,
doi:10.21947/1994870,10.21947/1994870,https://openalex.org/W4389501690,ARM Site E36 - CLAMPS 2 AERI / Reviewed Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS-2,high,Multi/None,Multi/None,no,https://www.osti.gov/biblio/1994870,,1,dataset,
doi:10.21947/1994873,10.21947/1994873,https://openalex.org/W4389501691,ARM Site E36 - CLAMPS 2 Lidar / Raw Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS-2,high,Multi/None,Multi/None,no,https://www.osti.gov/biblio/1994873,,0,dataset,
doi:10.21947/1994871,10.21947/1994871,https://openalex.org/W4389501689,ARM Site E36 - CLAMPS 2 Microwave Radiometer / Processed Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS-2,high,Multi/None,Multi/None,no,https://www.osti.gov/biblio/1994871,,0,dataset,
doi:10.5281/zenodo.7826881,10.5281/zenodo.7826881,https://openalex.org/W4393563796,NOAA NSSL CLAMPS2 TROPoe Retrievals,2023,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_a,channel_a:CLAMPS2,high,SAIL; SPLASH,SAIL; SPLASH,no,https://zenodo.org/record/7826881,,1,dataset,
doi:10.5281/zenodo.7826880,10.5281/zenodo.7826880,https://openalex.org/W4393669048,NOAA NSSL CLAMPS2 TROPoe Retrievals,2023,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_a,channel_a:CLAMPS2,high,SAIL; SPLASH,SAIL; SPLASH,no,https://doi.org/10.5281/zenodo.7826880,,0,dataset,
doi:10.21947/1961405,10.21947/1961405,https://openalex.org/W4327809950,Site - Rolling Meadows Golf Course - CLAMPS1 AERI / Reviewed Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS-1,high,Multi/None,Multi/None,no,https://www.osti.gov/biblio/1961405,,0,dataset,
doi:10.21947/1994872,10.21947/1994872,https://openalex.org/W4389501692,Site Rolling Meadows Golf Course - CLAMPS 1 Lidar / Raw Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS-1,high,Multi/None,Multi/None,no,https://www.osti.gov/biblio/1994872,,0,dataset,
doi:10.21947/1962305,10.21947/1962305,https://openalex.org/W4353112826,Site Rolling Meadows Golf Course - CLAMPS 1 Lidar / Reviewed Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS-1,high,Multi/None,Multi/None,no,https://www.osti.gov/biblio/1962305,,0,dataset,
doi:10.5439/1973831,10.5439/1973831,https://openalex.org/W4389361176,TRACER CLAMPS1 AERI TROPoe Retrievals,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS1,high,TRACER,TRACER,no,https://www.osti.gov/biblio/1973831,,1,dataset,
doi:10.5439/1971443,10.5439/1971443,https://openalex.org/W4389362081,TRACER CLAMPS1 Doppler Lidar VAD Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS1,high,TRACER,TRACER,no,https://www.osti.gov/biblio/1971443,,1,dataset,
doi:10.5439/1971449,10.5439/1971449,https://openalex.org/W4389362024,TRACER CLAMPS1 Doppler Lidar Vertical Stare Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS1,high,TRACER,TRACER,no,https://www.osti.gov/biblio/1971449,,1,dataset,
doi:10.5439/1973833,10.5439/1973833,https://openalex.org/W4389361193,TRACER CLAMPS2 AERI_MWR TROPoe Retrievals,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS2,high,TRACER,TRACER,no,https://www.osti.gov/biblio/1973833,,0,dataset,
doi:10.5439/1971453,10.5439/1971453,https://openalex.org/W4389362028,TRACER CLAMPS2 Doppler Lidar VAD Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS2,high,TRACER,TRACER,no,https://www.osti.gov/biblio/1971453,,1,dataset,
doi:10.5439/1971456,10.5439/1971456,https://openalex.org/W4389362029,TRACER CLAMPS2 Doppler Lidar Vertical Stare Data,2023,Dataset,dataset,data_deposits,Seed dataset DOI registry (mandatory),no,yes,channel_a,channel_a:CLAMPS2,high,TRACER,TRACER,no,https://www.osti.gov/biblio/1971456,,1,dataset,
